Wavelength (nm),Reference 1,Scan_ID 1,Scan_ID 2,Scan_ID 3,Scan_ID 4,Scan_ID 5,Scan_ID 6,Scan_ID 7,Scan_ID 8,Scan_ID 9,Scan_ID 10,Scan_ID 11,Scan_ID 12,Scan_ID 13,Scan_ID 14,Scan_ID 15,Scan_ID 16,Scan_ID 17,Scan_ID 18,Scan_ID 19,Scan_ID 20,Scan_ID 21,Scan_ID 22,Scan_ID 23,Scan_ID 24,Scan_ID 25,Scan_ID 26
639.3853952674851,43112.0,44204.5,45245.5,44741.0,45234.5,23312.5,23313.0,23746.0,19290.0,19705.5,19533.5,14904.5,15396.5,15022.5,5900.5,5657.0,5756.5,45.0,10196.0,9750.0,9704.5,5140.5,4976.5,4813.5,3364.5,3673.0,3634.0
641.3950645863205,41768.0,42739.5,43780.0,43456.0,43725.5,22990.0,22764.5,22841.0,18743.5,18962.0,19105.5,14724.5,15051.5,14630.0,5676.5,5745.5,5647.0,1.0,9802.0,9426.0,9756.0,5122.5,4656.0,4774.0,3402.5,3448.5,3580.0
643.3971783639955,40640.0,41885.0,42948.5,42205.5,42541.0,22309.5,22337.5,22385.5,18399.0,18277.5,18466.5,14100.0,14472.0,14499.0,5721.0,5696.5,5696.0,9.0,9349.5,9280.5,9550.0,4980.0,4587.0,4683.5,3498.5,3302.5,3488.0
645.3916955193977,39961.0,41086.5,42207.0,41134.5,41692.5,21631.5,21942.0,21924.0,17904.5,17884.0,17855.0,13790.5,14060.0,14201.0,5406.5,5612.5,5625.5,206.5,9079.0,9041.0,9233.5,4661.0,4650.5,4518.0,3412.5,3325.5,3328.0
647.3785748494533,39475.0,39994.5,41512.0,40540.0,40991.0,21324.0,21635.5,21412.5,17660.0,17573.5,17435.0,13562.0,14167.5,13675.0,5094.5,5470.5,5293.5,104.0,9070.5,8743.5,9190.0,4509.5,4346.0,4568.5,3245.5,3252.0,3302.5
649.3577750293674,39413.0,39799.0,41289.5,40407.5,40361.5,21137.0,21359.5,21291.5,17572.0,17527.0,17263.5,13201.5,14004.5,13681.0,5145.0,5325.5,5103.0,1.0,8906.0,8703.0,9176.0,4514.0,4258.0,4558.5,3091.0,3266.5,3298.5
651.3292546128632,39047.0,39948.5,41101.5,40099.5,40360.5,21236.5,21349.5,21271.0,17538.5,17580.5,17280.5,13353.5,13804.5,13671.5,5038.0,5372.5,5211.0,1.0,8713.0,8700.0,9008.5,4505.5,4379.0,4505.0,3129.0,3249.5,3296.0
653.2929720324233,38514.0,39649.0,40700.0,39840.0,40242.5,21223.0,21361.0,21283.0,17543.0,17562.5,17259.0,13617.5,13899.0,13563.5,5167.5,5382.0,5218.5,1.0,8909.5,8679.5,8838.0,4466.5,4391.5,4309.0,3220.0,3241.5,3335.5
655.2488855995288,38340.0,39317.5,40365.0,39687.0,40024.5,20973.5,21286.0,21168.0,17087.5,17466.5,17070.0,13361.0,13703.5,13395.0,5260.5,5212.5,5076.5,1.0,8910.0,8523.0,9029.5,4480.0,4332.5,4260.0,3218.0,3333.0,3341.5
657.196953504899,38015.0,38901.5,40013.5,38906.0,39826.0,20660.5,20983.5,20924.5,16956.0,17232.5,16903.5,12930.0,13472.0,13153.0,5105.5,5110.5,5092.5,9.5,8607.5,8272.5,9002.5,4581.5,4387.5,4340.0,3174.0,3299.0,3193.0
659.1371338187328,37168.0,37897.0,39294.0,38103.5,38804.5,20349.0,20403.5,20613.0,16756.5,16796.0,16667.0,12755.0,13173.5,13035.5,4887.0,4958.5,4935.0,1.0,8354.0,8332.0,8605.0,4525.5,4314.0,4351.5,3257.5,3022.5,3095.5
661.0693844909471,36140.0,36590.0,38278.0,37226.0,37685.0,19817.5,20071.0,20139.5,16348.0,16440.5,16276.5,12616.0,12661.5,12539.5,4664.5,4776.0,4705.5,1.0,8130.0,8264.5,8448.5,4345.5,4071.0,4418.5,3215.5,2841.0,3124.0
662.9936633514176,34948.0,35344.5,37039.5,35922.5,36760.5,19283.0,19739.5,19494.5,15863.0,16006.0,15760.0,12297.5,12367.0,12064.5,4635.5,4583.0,4598.5,51.5,7885.5,7810.5,8296.0,4269.5,3996.0,4282.0,2995.0,3094.5,3044.5
664.9099281102187,33756.0,34368.0,35611.0,34712.5,35746.5,18643.5,19056.5,18814.5,15346.5,15385.0,15054.5,11804.0,12076.5,11778.5,4563.0,4512.5,4430.0,198.0,7708.0,7516.5,7913.0,4162.0,3980.5,3998.0,2814.5,3030.0,2840.0
666.818136357864,32957.0,33577.0,34397.5,33645.0,34446.5,18188.5,18361.0,18292.0,14968.0,14790.5,14442.0,11335.5,11684.0,11488.0,4387.0,4516.5,4344.0,130.5,7525.5,7514.5,7767.0,4036.0,3853.0,3801.0,2730.5,2725.5,2674.0
668.7182455655453,32397.0,32925.5,33751.0,33222.0,33406.5,17869.5,17932.0,17873.0,14581.5,14373.5,14375.0,11108.5,11360.5,11272.5,4195.0,4356.5,4353.5,1.0,7350.0,7379.5,7620.5,3787.5,3634.5,3620.5,2671.5,2690.0,2651.0
670.610213085373,32090.0,32464.0,33189.5,32633.5,32865.5,17584.0,17712.5,17680.5,14278.0,14228.0,14001.5,11044.0,11150.0,11021.0,4076.0,4203.0,4308.5,1.0,7286.5,7258.0,7469.0,3709.5,3544.5,3550.5,2654.0,2600.5,2588.5
672.4939961506166,31770.0,31997.5,32780.5,31988.0,32552.5,17420.0,17475.0,17733.0,13864.5,14068.5,13688.0,10952.0,10974.0,10904.0,4195.0,4166.0,4206.5,1.0,7133.0,7264.0,7424.5,3798.5,3592.5,3723.0,2663.5,2668.5,2495.0
674.369551875944,31170.0,31442.0,32315.0,31930.0,32257.0,17119.0,17030.0,17460.5,13793.0,13905.5,13825.5,10800.5,11025.5,10744.0,4280.5,4185.0,4153.0,1.0,7120.0,7205.5,7103.0,3634.5,3485.5,3714.5,2614.0,2765.5,2472.0
676.2368372576622,30539.0,30998.5,31775.5,31459.0,31903.5,16934.0,16809.0,17085.5,13775.5,13662.0,13613.5,10542.0,10984.0,10715.5,4194.5,4127.5,4155.5,1.0,7326.5,7147.0,6968.0,3494.5,3349.0,3716.5,2547.0,2653.5,2423.0
678.0958091739562,29868.0,30603.0,31419.5,31156.5,31496.5,16780.0,16650.5,16867.0,13499.5,13308.5,13271.0,10308.5,10699.0,10730.5,4108.0,4068.5,4031.5,59.5,7070.0,6799.0,6942.0,3531.5,3272.0,3605.0,2639.0,2599.0,2466.5
679.9464243851306,29416.0,30211.5,30616.5,30621.0,30829.0,16573.5,16081.5,16541.5,13334.5,12953.5,13065.5,10295.5,10471.5,10332.0,3973.5,4009.5,3994.5,1.0,6756.5,6521.5,6852.5,3616.0,3224.0,3374.5,2616.0,2404.5,2464.5
681.7886395338479,28776.0,29451.5,29757.0,29174.5,29883.5,16024.5,15841.0,15951.0,13115.0,12710.0,12702.5,10120.0,10362.5,10094.0,3871.0,4041.0,4034.0,1.0,6740.0,6608.5,6835.5,3533.5,3264.5,3296.5,2441.0,2233.5,2407.0
683.6224111453695,27496.0,28289.5,29000.5,28109.5,28790.0,15294.5,15528.5,15546.5,12604.5,12403.5,12242.5,9662.0,10020.0,9737.0,3776.5,3862.5,3848.5,1.0,6461.5,6452.5,6618.0,3364.5,3167.0,3264.5,2354.0,2326.0,2302.0
685.4476956277961,26485.0,27482.5,28238.0,27408.0,27688.5,14866.0,15035.0,15278.5,12039.0,11991.0,11972.5,9149.5,9583.0,9274.5,3691.0,3612.5,3659.5,1.0,6041.0,6072.5,6407.0,3215.0,3177.5,3207.0,2261.5,2261.5,2288.5
687.2644492723065,25766.0,26874.5,27613.5,26693.5,27097.5,14414.5,14740.0,14868.0,11874.0,11640.5,11820.0,8788.5,9419.5,9203.5,3795.0,3579.0,3543.5,1.0,5912.0,5886.5,6347.5,3088.5,3181.0,3133.5,2184.0,2118.5,2286.5
689.0726282533979,25364.0,26406.0,27048.5,26576.5,26958.5,14199.5,14480.0,14579.0,11691.5,11566.0,11621.0,8806.0,9361.0,9098.0,3577.0,3467.5,3373.5,1.0,5899.5,5943.5,6112.5,3141.5,2955.5,3054.0,2187.5,2086.5,2051.5
690.8721886291272,25468.0,26129.0,26811.5,26605.5,26890.0,14469.0,14563.0,14505.0,11517.5,11614.0,11485.5,8967.0,9300.0,9102.5,3395.5,3471.0,3351.0,1.0,6033.5,5890.5,5982.0,3148.0,2888.0,2928.0,2243.5,2119.0,1981.5
692.663086341349,25504.0,25996.5,26774.0,26401.0,26736.5,14600.0,14653.5,14410.0,11455.0,11444.5,11314.0,8806.0,9223.5,9124.5,3542.5,3542.0,3418.0,1.0,6088.0,5825.5,6024.0,3081.5,2967.5,2985.5,2143.5,2228.5,2084.0
694.4452772159573,25425.0,26084.0,26840.5,25974.5,26474.0,14476.0,14441.5,14474.5,11427.5,11412.0,11135.5,8896.5,9195.0,9004.5,3512.0,3455.0,3411.5,141.0,5982.0,5907.5,5934.5,3264.0,2999.5,3225.0,2130.5,2184.5,2090.0
696.2187169631246,25033.0,25715.5,26356.0,25525.0,26068.5,14152.5,14175.0,14533.5,11394.0,11292.5,11043.5,8981.0,9065.5,8983.0,3459.0,3395.5,3501.5,31.0,5864.5,5841.5,5905.0,3185.5,2960.5,3189.5,2178.5,2085.5,2129.5
697.9833611775417,24465.0,24862.0,25409.5,25262.5,25472.0,13738.5,13703.5,13985.5,11009.5,10918.0,10809.5,8570.0,8846.0,8796.0,3331.5,3493.5,3465.0,1.0,5619.0,5537.5,5794.5,2865.5,2915.5,2920.0,2087.5,2080.5,2030.0
699.7391653386587,23717.0,24063.5,24609.0,24393.0,24595.5,13382.0,13258.0,13216.5,10628.0,10474.0,10555.0,8237.0,8552.5,8468.5,3266.5,3312.5,3216.0,66.0,5397.5,5337.5,5468.0,2759.0,2791.0,2748.0,2054.0,1974.5,1778.0
701.4860848109244,22675.0,23244.5,23759.5,23303.0,23625.5,12838.0,12754.0,12772.5,10317.5,9998.5,10230.5,7990.5,8248.0,8091.5,3143.0,2940.5,3150.5,149.0,5192.0,5148.0,5313.5,2766.0,2647.0,2713.5,2054.0,1758.5,1654.5
703.2240748440254,21688.0,22383.5,22820.0,22421.5,22483.0,12313.0,12243.5,12424.5,9953.0,9705.0,9831.5,7809.0,7864.5,7735.5,2936.5,2902.5,3039.0,51.0,4944.0,4979.5,5135.5,2614.0,2589.0,2638.0,1937.0,1749.0,1644.0
704.9530905731282,21011.0,21603.0,22273.5,21762.5,21531.0,11938.5,11878.5,12173.0,9583.0,9540.5,9350.0,7555.5,7481.0,7577.0,2895.0,2981.5,2944.5,1.0,4956.0,4982.5,4936.5,2557.5,2474.5,2517.5,1876.5,1805.5,1619.0
706.6730870191171,20454.0,21154.0,21841.0,21239.0,21377.5,11656.5,11852.5,11826.5,9372.0,9456.5,9170.0,7234.0,7325.0,7388.5,2848.0,2900.5,2858.0,60.5,4974.5,4809.5,4909.0,2673.0,2410.5,2453.0,1772.0,1858.0,1652.0
708.3840190888359,19884.0,20726.5,21091.5,20642.0,20996.5,11415.0,11785.5,11534.0,9246.0,9181.5,9050.5,7140.5,7210.0,7372.0,2743.5,2852.0,2743.0,1.0,4677.5,4704.0,4819.5,2520.0,2330.5,2366.5,1618.0,1847.0,1732.5
710.0858415753262,19509.0,20033.5,20459.0,20132.0,20477.0,11275.5,11315.0,11356.5,9077.5,8855.0,8666.0,7062.5,6997.5,7193.5,2776.0,2783.5,2801.5,1.0,4571.5,4572.0,4534.0,2419.0,2286.5,2319.0,1494.5,1749.5,1632.5
711.7785091580688,19094.0,19484.0,20100.5,19847.5,20084.5,10988.5,10829.5,10952.5,8864.5,8591.5,8504.0,6731.0,6901.5,6800.5,2818.5,2530.0,2738.0,67.0,4569.5,4311.5,4278.5,2374.0,2325.0,2228.0,1463.0,1539.5,1644.0
713.4619764032235,18456.0,18987.5,19632.0,19457.0,19541.5,10537.5,10604.0,10749.5,8591.0,8480.0,8395.0,6538.5,6834.0,6517.0,2605.0,2416.5,2660.5,39.5,4544.0,4156.5,4237.0,2278.5,2265.0,2294.5,1523.5,1477.0,1661.5
715.1361977638682,17736.0,18484.5,19022.5,18584.5,18970.5,10231.5,10483.5,10573.0,8290.5,8284.0,8113.5,6543.5,6407.0,6316.0,2380.5,2441.5,2584.0,1.0,4423.0,4094.5,4352.5,2192.0,2234.5,2213.0,1585.5,1557.5,1503.5
716.8011275802396,17314.0,17780.0,18391.0,17973.0,18316.5,9975.0,10049.5,10208.5,8011.5,7868.0,7873.5,6384.5,6224.5,6133.5,2347.0,2401.5,2422.0,1.0,4138.0,4099.0,4364.0,2060.5,2242.5,2072.5,1607.0,1502.0,1473.5
718.4567200799737,17107.0,17292.5,17732.5,17598.5,17657.0,9627.0,9752.0,9859.5,7737.0,7541.5,7610.0,6127.0,6238.0,5941.5,2272.0,2342.0,2391.5,19.0,3990.5,4064.5,4113.0,1992.5,2179.0,2206.0,1508.0,1544.5,1478.5
720.1029293783442,16860.0,17212.0,17526.0,17309.5,17237.0,9461.5,9593.0,9563.0,7556.0,7412.0,7438.0,5988.0,5985.5,5894.5,2151.0,2313.0,2413.5,67.5,4010.5,3998.5,3867.5,2010.0,2115.0,2132.0,1514.5,1497.5,1432.0
721.7397094785047,16788.0,17167.0,17632.5,17263.0,17176.5,9502.0,9375.0,9603.0,7585.5,7415.5,7313.5,5911.5,5896.0,5827.0,2203.0,2201.0,2315.0,71.5,3938.5,3839.0,3870.5,2086.5,1989.5,2003.5,1599.0,1368.5,1436.0
723.3670142717265,16554.0,16792.5,17282.5,16998.0,17043.0,9406.5,9354.5,9493.5,7545.0,7387.5,7257.5,5756.5,5894.0,5716.5,2256.5,2288.5,2231.5,35.5,3768.5,3805.5,3861.0,2111.0,1963.0,2120.5,1668.0,1350.5,1443.0
724.9847975376399,15976.0,16374.5,17065.5,16524.0,16814.5,9246.0,9493.0,9256.0,7497.5,7098.0,7197.0,5664.0,5895.5,5733.0,2174.5,2306.5,2212.0,53.0,3655.0,3924.0,3818.0,2139.5,1966.5,2036.0,1595.0,1299.0,1587.0
726.5930129444743,15658.0,16132.5,16882.5,16315.5,16887.5,9063.0,9318.5,9111.0,7288.0,6970.0,7141.5,5570.5,5935.0,5613.5,2261.0,2169.5,2100.5,1.0,3668.5,3820.0,3887.0,2016.5,1940.0,1839.5,1462.5,1368.5,1560.5
728.1916140492972,15434.0,15961.0,16398.0,16136.0,16613.5,8952.0,9035.0,8892.0,6981.0,7031.5,7005.0,5463.5,5754.5,5480.5,2233.5,2211.5,2072.0,1.0,3693.0,3693.5,3807.0,1859.5,1904.0,1837.5,1433.0,1409.5,1377.5
729.7805542982551,15076.0,15526.5,15978.0,15613.5,15817.5,8612.5,8879.5,8532.0,6831.5,6892.5,6772.5,5393.0,5532.5,5373.5,2043.0,2123.5,2059.0,56.5,3600.5,3710.0,3733.5,1802.0,1857.5,1902.0,1377.5,1282.5,1300.5
731.3597870268131,14734.0,14952.5,15529.0,15231.0,15353.0,8329.0,8583.0,8211.0,6621.0,6679.0,6574.0,5175.0,5442.5,5124.0,1923.5,2010.0,2067.5,4.5,3560.5,3491.0,3562.5,1774.0,1806.0,1862.5,1371.5,1313.5,1352.5
732.9292654599955,14251.0,14641.5,14992.5,14731.5,15153.5,8295.5,8318.0,8177.0,6463.5,6388.5,6565.5,4889.0,5422.5,4862.5,1862.5,2004.5,2104.0,14.0,3459.5,3282.5,3480.0,1759.0,1648.0,1724.5,1323.0,1229.5,1289.0
734.4889427126244,13878.0,14333.5,14500.5,14287.5,14764.0,7855.0,8177.0,7965.5,6229.5,6271.5,6508.5,4883.0,5300.5,4641.5,1993.5,1963.0,2057.5,5.0,3321.0,3185.5,3393.5,1582.0,1574.5,1630.5,1244.0,1162.0,1061.0
736.0387717895612,13703.0,13924.0,14361.0,14166.0,14463.5,7601.5,7854.5,7633.0,6083.0,6093.0,6102.5,4950.5,5153.0,4702.0,2087.5,1872.5,1959.0,1.0,3180.5,3023.5,3194.5,1619.0,1597.0,1618.0,1326.5,1172.5,1057.5
737.5787055859462,13131.0,13317.5,14062.0,13802.0,14108.0,7671.0,7529.5,7598.0,6038.5,6000.5,5737.5,4658.0,4944.5,4782.0,1955.5,1816.0,1708.5,1.0,3073.5,2966.0,3127.0,1678.0,1549.0,1629.0,1273.0,1231.0,1142.5
739.1086968874375,12700.0,13093.5,13692.5,13461.0,13560.5,7427.5,7514.0,7580.5,5851.5,6000.5,5639.0,4428.5,4693.5,4586.5,1737.5,1823.5,1702.5,1.0,3105.5,3102.5,2984.0,1584.5,1383.0,1613.0,1199.0,1297.0,1209.5
740.628698370453,12666.0,13096.0,13434.5,13263.0,13151.5,7291.5,7408.5,7358.5,5926.5,5900.0,5716.5,4482.0,4622.5,4564.5,1702.5,1733.5,1797.5,41.5,3128.0,3081.5,2959.5,1583.5,1368.0,1585.0,1137.5,1279.0,1146.5
742.1386626024085,12417.0,12904.0,13158.5,12876.5,13038.5,7428.5,7245.0,7288.5,5842.0,5836.0,5599.5,4541.5,4592.5,4540.5,1795.5,1562.0,1704.0,31.0,3113.5,2952.0,3042.0,1551.0,1404.0,1560.0,1145.5,1209.5,1010.5
743.638542041959,12134.0,12587.0,12901.5,12477.0,13059.5,7328.5,7211.5,7139.5,5578.0,5758.0,5446.5,4427.0,4597.0,4346.5,1661.0,1615.0,1703.5,96.0,2992.0,2781.0,2994.0,1506.5,1533.5,1526.5,1216.0,1093.5,1040.5
745.1282890392379,11972.0,12398.0,12798.0,12403.5,12901.0,7028.0,7172.5,7147.5,5623.5,5709.5,5559.0,4242.5,4433.0,4250.5,1487.0,1784.0,1710.5,66.0,2920.5,2661.5,2860.0,1436.0,1619.0,1321.0,1076.0,1032.0,1018.0
746.6078558360972,11839.0,12105.0,12617.5,12346.0,12552.0,6999.5,7180.5,7154.0,5562.5,5545.5,5549.5,4143.0,4332.5,4157.0,1617.5,1807.0,1670.5,66.0,2870.0,2704.5,2827.0,1499.5,1498.5,1348.5,1023.5,1110.0,999.5
748.0771945663481,11710.0,11888.0,12473.0,12213.5,12363.0,6880.0,7070.5,7018.5,5373.0,5574.0,5376.0,4215.0,4350.5,4238.0,1727.0,1677.5,1669.5,38.0,2804.5,2743.0,2754.5,1582.5,1434.0,1418.5,1060.0,1010.5,1137.5
749.536257256,11622.0,12045.0,12529.5,12226.5,12380.5,6792.5,6921.0,6915.5,5303.0,5517.0,5303.0,4368.5,4450.0,4244.5,1634.0,1593.0,1672.5,1.0,2782.0,2668.5,2654.0,1503.0,1489.5,1413.5,1033.0,816.5,1071.0
750.9849958235013,11627.0,12092.5,12508.0,12176.0,12355.5,6882.0,6954.0,6785.5,5398.5,5269.0,5343.5,4240.5,4383.0,4172.5,1674.0,1621.0,1597.0,1.0,2806.5,2561.0,2818.0,1505.0,1524.0,1505.5,1020.0,896.0,922.0
752.4233620799789,11517.0,11970.0,12474.0,12028.5,12320.0,6718.5,6923.5,6707.5,5381.0,5357.5,5383.5,4043.0,4160.0,4200.5,1629.5,1531.0,1535.5,14.0,2784.0,2638.5,2828.0,1544.0,1372.0,1445.0,1141.5,1021.5,965.5
753.8513077294785,11322.0,11689.0,12342.0,11899.5,12012.0,6625.0,6891.0,6716.0,5361.0,5314.0,5229.0,4148.0,4150.5,4108.5,1419.5,1554.5,1554.5,1.0,2758.5,2529.5,2691.0,1510.0,1346.0,1398.0,1205.5,1000.0,985.0
755.2687843692048,11188.0,11446.5,12027.0,11561.5,11663.0,6582.5,6670.5,6747.0,5243.0,5252.5,5093.0,4218.5,4101.0,4076.0,1424.0,1640.5,1722.0,1.0,2731.5,2401.5,2522.5,1353.5,1315.5,1398.0,1123.5,930.0,930.5
756.6757434897606,10869.0,11218.5,11503.0,11104.0,11519.5,6359.0,6418.0,6568.5,4903.0,5281.5,5004.5,4059.5,4112.5,4013.5,1550.0,1496.5,1467.0,37.0,2647.0,2530.5,2468.0,1279.0,1342.0,1318.5,984.0,883.5,957.5
758.0721364753877,10339.0,10697.0,10918.0,10765.5,11022.0,6219.0,6220.5,6251.0,4712.0,4933.0,4743.0,3920.5,4025.0,3821.0,1475.5,1399.5,1191.0,79.5,2651.0,2472.5,2508.5,1305.5,1304.5,1318.0,936.5,819.5,913.5
759.4579146042066,9907.0,10120.5,10357.0,10419.0,10422.5,5997.5,5807.0,5856.5,4538.5,4552.5,4525.0,3656.0,3736.5,3573.0,1424.0,1351.0,1284.0,111.5,2564.5,2205.5,2363.5,1253.5,1149.0,1268.5,880.0,850.0,848.5
760.8330290484566,9543.0,9633.5,9795.5,10056.0,10164.0,5703.0,5437.5,5694.0,4431.0,4426.5,4388.5,3548.5,3443.0,3412.5,1272.5,1325.0,1292.5,1.0,2386.0,2127.0,2191.0,1250.5,1125.5,1152.0,731.0,876.0,942.0
